,user_id,activity,week,week_start_date,total_peaks,total_steps,total_duration_sec,num_cycles,IPI_left_mean_sec,IPI_left_std_sec,cadence_left_steps_min,gait_index_left_pct,left_peaks,IPI_right_mean_sec,IPI_right_std_sec,cadence_right_steps_min,gait_index_right_pct,right_peaks,GSI_pct,symmetry_ratio,GA_signed_pct,cadence_total_steps_min,composite_score,user_group,best_activity,composite_score_norm,GSI_pct_norm,symmetry_ratio_norm,cadence_total_steps_min_norm,gait_index_left_pct_norm,gait_index_right_pct_norm,total_duration_sec_norm,total_peaks_norm,composite_score_overall,perf_change_pct_SC,perf_change_pct_STS,perf_change_pct_TUG,perf_change_pct_W,perf_change_pct_overall,percentile_rank_absolute,percentile_rank_improvement
36,1,W,1,2026-02-20,183,0,114.7085905,0,1.2674982738095235,0.2595136278441274,47.860423086294446,20.47452316433856,137,1.279683722892223,0.2096902140422898,47.91498570340608,16.334707424164087,138,0.0010350347523319,0.9999896497060412,-0.0010350347523319,95.72084617258888,69.11911617890732,improving,W,0.6992549739489562,6.61642520875518e-06,0.6337265406480759,0.3988662178972654,0.1692256802086781,0.1880660289440272,0.7969184494933087,0.7383966244725738,72.00842681465926,0.0,0.0,0.0,0.0,0.0,100.0,100.0
37,1,W,2,2026-02-27,179,0,112.5223139145452,0,1.2636513703145495,0.2008135842852786,47.08318334259911,16.04019782160607,138,1.2509745810942146,0.1517204621228303,47.48488376639527,11.873754646685546,136,0.001043276950956,0.9977148819962034,-0.0010191907960541,98.0436389146861,76.32423786560038,improving,W,0.7775230352590622,7.052721160239979e-06,0.6284463507914229,0.4446353593424819,0.0909551438105972,0.0655941724254516,0.7795007424456777,0.7215189873417721,73.98661875901607,-1.0038815587595504,0.7914884568578803,0.7909734617936135,10.42420980621828,2.747167285640649,100.0,100.0
38,1,W,3,2026-03-06,180,0,113.94004283482948,0,1.314438111518747,0.1764674508279177,47.92814551181768,13.94230854478025,134,1.2410726822244058,0.2101208427760123,50.47270380621587,17.220449471077753,140,0.0010455446922794,1.0105055415179507,-0.0010247087623705,97.5367769398065,73.00914490479043,improving,W,0.7415117213093514,7.172762717539399e-06,0.6581360243236041,0.4346479691629688,0.0539251772859139,0.2123833616514572,0.7907955562724145,0.7257383966244726,72.83481890289524,-2.4531752318689013,0.2153153586910061,0.7805510140545946,5.628007041950879,1.1476324713536756,100.0,100.0
39,1,W,4,2026-03-13,176,0,114.61732318791982,0,1.2651701162163285,0.1776216280819804,46.11520513491671,13.646746962457486,128,1.282709246453572,0.1967885006291968,46.04028086673512,15.351031661743017,132,0.0010157584870562,1.0486635312370547,-0.0010331668973235,96.0440831167852,77.84991017264576,improving,W,0.794096164605024,5.596047408726104e-06,0.7467083340999935,0.4052353946004282,0.048708202481622,0.1610600051537175,0.7961913377841072,0.7088607594936709,76.18297909021732,6.590297851771738,1.7804475992136748,3.383630253493726,12.63151856736671,5.797310759618226,100.0,100.0
40,1,W,5,2026-03-20,173,0,110.55161727570056,0,1.2581823128218526,0.2066379090684572,46.960173612031,15.795493217316722,129,1.1800201682343112,0.1476326723506084,49.045526906599264,11.66474091664178,132,0.001018368664772,1.0180412365221243,-0.0009764288768783,100.1808298173869,78.14319575343251,improving,W,0.7972820780172543,5.734215635674995e-06,0.6756278764154844,0.4867473355633238,0.086635848504898,0.0598558692348042,0.7638005254815892,0.6962025316455697,75.23675866861187,1.177571161441383,2.181803669330849,1.8019082071477583,13.055837622644564,4.483269523804395,100.0,100.0
41,1,W,6,2026-03-27,172,0,105.78581363533876,0,1.2164960355419312,0.2260384164905575,50.06796696953711,18.20116818415278,128,1.2644779060125604,0.1423415438073931,51.18233875440464,11.159236674574531,126,0.0009956867920228,0.9971796006385526,-0.00094020776749,100.79138668222762,75.68350788841423,improving,W,0.7705628900570392,4.53356400085836e-06,0.6272038559279255,0.4987779670530763,0.1290985582747826,0.0459776584372032,0.7258321493819629,0.6919831223628692,76.3001288960223,5.490307027818499,2.1137211062314107,7.012575892356381,9.497215925787726,5.9599997822606925,100.0,100.0
42,1,W,7,2026-04-03,173,0,109.43327547688288,0,1.2445011485662327,0.2009419908664821,49.75092783066736,15.683231690646124,130,1.2706390908332443,0.2263419327481585,48.03349983022417,16.634038773157314,130,0.0009579090620326,1.0543293405580785,-0.0009811307600918,100.56490701534268,75.66287723925547,improving,W,0.7703387826812806,2.5338220142097967e-06,0.7598598083262268,0.4943153304517738,0.0846543137210834,0.1962839294361573,0.7548908797576586,0.6962025316455697,76.57883020029834,8.18341283405662,3.5308181001009222,5.168327860050802,9.4673679614339,6.347039628296189,100.0,100.0
43,1,W,8,2026-04-10,168,0,106.58566039763214,0,1.2863340013178024,0.1662273810842681,49.824161287620925,12.849406557327484,129,1.179125328711069,0.2149783401494868,50.242742526679365,17.546088449075928,128,0.0009693043897493,1.0946501655638976,-0.0009313905749933,101.93802264753457,79.356778527868,improving,W,0.8104650296903441,3.1370270054206677e-06,0.8534524904655326,0.5213716934459534,0.0346343002805418,0.2213235168558776,0.7322043973771651,0.6751054852320675,76.60848866887243,5.879652365940301,2.426549608325092,3.491279570772523,14.811622189238657,6.388227125212934,100.0,100.0
44,1,W,9,2026-04-17,177,0,106.23327155497088,0,1.1584680365122335,0.2007621249439607,51.03931151225923,16.52099890543225,129,1.1791740293825737,0.1589356071308568,52.066515412652,13.0046332187728,128,0.0009512549503601,1.0687662459603136,-0.0009369121241067,103.8346128570068,79.92737266452374,improving,W,0.8166633006999009,2.1815905143632388e-06,0.7933707471076533,0.5587427872967857,0.0994417919077041,0.096641530496542,0.7293969732528973,0.7130801687763713,78.93515999889894,12.987689533606146,3.455970006675888,8.167452975661977,15.637145095490556,9.619336917425276,100.0,100.0
45,1,W,10,2026-04-24,162,0,106.76064199461824,0,1.1752632042372673,0.1756358300805576,51.36161402039355,13.766663507112844,126,1.3054038150982643,0.1486336800135746,48.79596710041247,10.70224255991508,122,0.0009100418648966,1.1021836884682386,-0.0009621215299483,106.08952580809868,86.40424858529016,improving,W,0.8870205470737872,0.0,0.8709393006801898,0.6031744009895306,0.0508248564363351,0.033431254018181,0.7335984470666267,0.6497890295358649,80.99971942072742,12.830943843393158,5.492399864631801,8.479379963686304,25.00774512457908,12.486444995126233,100.0,100.0
