,user_id,activity,week,week_start_date,total_peaks,total_steps,total_duration_sec,num_cycles,IPI_left_mean_sec,IPI_left_std_sec,cadence_left_steps_min,gait_index_left_pct,left_peaks,IPI_right_mean_sec,IPI_right_std_sec,cadence_right_steps_min,gait_index_right_pct,right_peaks,GSI_pct,symmetry_ratio,GA_signed_pct,cadence_total_steps_min,composite_score,user_group,best_activity,composite_score_norm,GSI_pct_norm,symmetry_ratio_norm,cadence_total_steps_min_norm,gait_index_left_pct_norm,gait_index_right_pct_norm,total_duration_sec_norm,total_peaks_norm,composite_score_overall,perf_change_pct_SC,perf_change_pct_STS,perf_change_pct_TUG,perf_change_pct_W,perf_change_pct_overall,percentile_rank_absolute,percentile_rank_improvement
84,2,W,1,2026-02-20,134,0,69.249756,0,1.0492387272727273,0.1765894020944285,58.05236528905832,16.85989881866695,100,1.0668111040006525,0.1563279326503124,57.569154843097024,14.592303958071158,100,1.0562694257002074,0.989492797924508,-1.0562694257002074,116.10473057811664,70.7065996132832,declining,STS,0.7164995474861363,0.0558648301898101,0.6093612526830935,0.8005175885301832,0.1054237341297869,0.1402297486825223,0.4347553694349698,0.5316455696202531,66.1259328203459,0.0,0.0,0.0,0.0,0.0,41.66666666666667,8.333333333333332
85,2,W,2,2026-02-27,137,0,71.53254489127765,0,1.0544276572314797,0.1746105534343348,58.935007770930255,16.581858884780075,101,1.070173780044404,0.1547057624817284,55.459143888925325,14.469739468434115,100,1.0815851151400295,0.9680785247290464,-1.0931244945921976,112.64067572973596,69.43654959792939,declining,STS,0.7027032013880266,0.0572049013668475,0.559654450698317,0.7322606091380514,0.1005160349684975,0.1368648395839811,0.4529419741968686,0.5443037974683544,65.04289824922446,-1.1386942080357043,-0.8293905541262596,-4.383961604059723,-1.7962255606974782,-1.637836360000956,41.66666666666667,8.333333333333332
86,2,W,3,2026-03-06,139,0,68.51687837544512,0,1.0383851824347017,0.1976702053797867,60.24567240566737,20.106696885448745,106,1.05794849459057,0.1272421157289711,56.10517888822555,11.822283801375978,102,1.0450875294199435,1.000358159786528,-1.054328245961952,112.59100601363308,72.34964745552477,declining,STS,0.7343477081201898,0.0552729230665448,0.6345819260927721,0.7312818992339537,0.1627331570118404,0.0641810819275051,0.4289166535784373,0.5527426160337553,65.89442051953881,-1.8007332184217213,-0.3034371640983186,-3.1706072297296988,2.323754573445649,-0.3501081813636814,41.66666666666667,8.333333333333332
87,2,W,4,2026-03-13,136,0,71.66278803501912,0,1.1066042324052003,0.1946731151367873,56.657410490230575,18.042537655756306,98,1.0405556781868046,0.1718264124191902,57.15664182253631,16.999594965462688,103,1.089134058432833,0.963090385926795,-1.1281760119803157,111.43871582512791,65.54455035467782,declining,STS,0.6604250486189635,0.0576045002538469,0.5480759849968218,0.7085767599988407,0.1262985615250962,0.2063199795283096,0.4539795999656043,0.540084388185654,62.37940427125304,-4.308419140478041,-0.4479056791861355,-18.74374089400016,-7.300661164358435,-5.665747747213789,41.66666666666667,8.333333333333332
88,2,W,5,2026-03-20,142,0,73.04079270491292,0,1.053346518604409,0.1465479080215454,58.281791595013786,13.939644127063843,108,1.0931118996681168,0.153851369024619,57.73475477139567,14.343048770932176,106,1.1060190497514395,0.9442434659519724,-1.1046258362757766,114.48297736857518,69.46726613157385,declining,STS,0.7030368700813616,0.0584982973690461,0.5043285222339956,0.7685619815182037,0.0538781474927135,0.1333866487802071,0.4649579372035182,0.5654008438818565,64.15946158923607,-5.889605506938096,-0.5606234804276194,-6.485083755233066,-1.7527833165329112,-2.973827585090444,41.66666666666667,8.333333333333332
89,2,W,6,2026-03-27,141,0,75.87737295266254,0,1.0721143388566443,0.1591355011702743,57.623000520713774,15.80297527440218,108,1.1176096032678124,0.2006637051006475,54.8403879904249,17.81014354675001,104,1.1101233996692192,0.9141997787175612,-1.1319798827087115,105.71090181759035,62.57305514837618,declining,STS,0.6281461810157923,0.0587155587254222,0.4345911279912651,0.5957138580568531,0.0867679147328304,0.2285729363517767,0.4875565068909493,0.5611814345991561,62.469468393629455,-3.3759106153233387,-1.120393321903735,-9.22702852940526,-11.503232384801349,-5.529546837018538,41.66666666666667,8.333333333333332
90,2,W,7,2026-04-03,142,0,75.71876151920789,0,1.1295926427082192,0.1847672705668993,54.29756401854402,16.91685684593142,106,1.074040874721878,0.1346842794778113,56.01394754869122,12.7082553238768,106,1.1605288127502509,0.9510236333921354,-1.1365249211372106,106.36825860972834,69.70540813694629,declining,STS,0.7056237678309757,0.0613837397124389,0.520066644060294,0.6086666521025984,0.1064291036057711,0.0885047147018909,0.4862928756099404,0.5654008438818565,62.73905344328012,-5.864318159301678,-1.485720861514165,-20.845991178028804,-1.4159802363750298,-5.121862532007542,41.66666666666667,8.333333333333332
91,2,W,8,2026-04-10,144,0,79.18356116882946,0,1.1259988432018493,0.2251095030759022,54.62911330968829,20.735423306110725,109,1.132739226444096,0.1886898086670611,54.86449431372884,17.733485449266222,107,1.1534516387851332,0.8845644148307302,-1.1934683558149113,110.63023223731012,57.40450467964266,declining,STS,0.5720010605637211,0.0610091136581859,0.3658015337321558,0.6926461093573377,0.1738308438952603,0.2264683501827817,0.5138963662557906,0.5738396624472574,59.17565682606051,-8.554414127452986,-2.22125400131265,-19.49107033863728,-18.81308817902984,-10.510666084920462,41.66666666666667,8.333333333333332
92,2,W,9,2026-04-17,154,0,77.10083614682553,0,1.0768187934245208,0.1414223898082438,55.656783965599445,13.738171028873278,108,1.029954008923097,0.1826988648430084,56.26388247645386,18.80131439301784,112,1.2001269218164423,0.9347649881984836,-1.1552717853249037,105.90963410757595,64.15178175949214,declining,STS,0.6452956306106445,0.0634798423981242,0.4823270836369747,0.5996297503899203,0.0503219340337702,0.2557847316172094,0.4973036375336428,0.6160337552742616,60.72430777082949,-9.785848022443307,-2.487529543079749,-18.09124004952576,-9.270447015754456,-8.168693913463269,41.66666666666667,8.333333333333332
93,2,W,10,2026-04-24,148,0,77.3427458824446,0,1.1160452319505607,0.2171077269810605,54.56468096870853,20.76439480208231,110,1.1208335477145854,0.1432919244968661,54.8849195288296,13.626926073886498,110,1.1275538238485043,0.9023508819793168,-1.1837619106758788,108.1380380026954,62.945746789597,declining,STS,0.6321946695067928,0.0596382280092953,0.407087473838258,0.6435390201341962,0.1743422214678751,0.1137260783646093,0.4992308927286237,0.5907172995780591,59.531257260635,-12.099714078575651,-1.9044210568457736,-25.50149288463369,-10.976136408953002,-9.972903637711433,41.66666666666667,8.333333333333332
94,2,W,11,2026-05-01,148,0,79.14713914196554,0,1.1191514416450323,0.1903901419104972,56.15825736827718,18.8876589452548,112,1.148007162039303,0.1629907154818248,50.97900001114695,14.965188504767369,110,1.1452452474452186,0.8623425738487822,-1.1574367481558232,105.81789028257876,59.84243780385049,declining,STS,0.59848393032397,0.0605747131442971,0.3142202057391522,0.5978219971509333,0.1412158469152845,0.1504669928272105,0.5136061979403006,0.5907172995780591,58.25281910518948,-12.297886387117908,-1.8457410613854683,-30.99022114893654,-15.365131216678863,-11.906242194792876,41.66666666666667,8.333333333333332
95,2,W,12,2026-05-08,147,0,77.98099581445541,0,1.0721798675287402,0.1946630299707721,56.63001359302663,18.75542176474368,116,1.1403958428599967,0.1684559921180395,50.91044776787357,15.66991844454505,110,1.16487976241599,0.8810088461519634,-1.159318226552036,102.85780183183893,60.49606206450783,declining,STS,0.6055841440235363,0.0616140546818833,0.3575483492021203,0.5394953524456725,0.1388817206953086,0.1698147842910738,0.5043157252758387,0.5864978902953587,57.60526160127691,-14.906992723347786,-2.5513126209016117,-33.521725524087,-14.44071360328462,-12.885521391763737,41.66666666666667,8.333333333333332
