,user_id,activity,week,week_start_date,total_peaks,total_steps,total_duration_sec,num_cycles,IPI_left_mean_sec,IPI_left_std_sec,cadence_left_steps_min,gait_index_left_pct,left_peaks,IPI_right_mean_sec,IPI_right_std_sec,cadence_right_steps_min,gait_index_right_pct,right_peaks,GSI_pct,symmetry_ratio,GA_signed_pct,cadence_total_steps_min,composite_score,user_group,best_activity,composite_score_norm,GSI_pct_norm,symmetry_ratio_norm,cadence_total_steps_min_norm,gait_index_left_pct_norm,gait_index_right_pct_norm,total_duration_sec_norm,total_peaks_norm,composite_score_overall,perf_change_pct_SC,perf_change_pct_STS,perf_change_pct_TUG,perf_change_pct_W,perf_change_pct_overall,percentile_rank_absolute,percentile_rank_improvement
132,3,W,1,2026-02-20,238,0,129.01551999999998,0,1.0933518644067797,0.2549128966730281,55.34241470713233,23.31273584194566,178,1.0847679469320313,0.2392813298290461,54.37875959684047,22.060050789713536,178,0.4127611933820105,0.9958808891118092,-0.4127611933820105,110.68482941426466,60.47433629405563,stable,SC,0.605348140523845,0.0218010992230602,0.6241892872752353,0.6937219117176834,0.2193231384504883,0.3452507081285231,0.9108994107495306,0.9704641350210972,49.52962330233006,0.0,0.0,0.0,0.0,0.0,16.666666666666664,66.66666666666666
133,3,W,2,2026-02-27,231,0,132.79373387622536,0,1.127789767260443,0.2333184444516209,55.53963281439462,20.87407095612672,170,1.1413208026196011,0.2487781328215833,51.76018622655285,21.96975544407254,174,0.4046259702626866,0.9972974363481408,-0.4116586144035017,109.17899831190408,62.196125190854026,stable,SC,0.6240516523863251,0.0213704659572,0.6274773761277369,0.6640504754903084,0.1762781216880075,0.3427717223227398,0.9409998211446308,0.940928270042194,51.349506315226286,0.0786718639940366,44.50147756340527,3.0539119498651344,2.847139798982198,3.674332432911141,16.666666666666664,66.66666666666666
134,3,W,3,2026-03-06,228,0,125.53737664826564,0,1.1233651759187633,0.2707884590171499,54.73306290715304,23.63466014155732,172,1.100220357103321,0.2003971651792816,54.64439919780129,18.621182335638427,173,0.4415194132816942,1.0085569344272864,-0.4197687037767144,107.17649222343904,64.68972610514518,stable,SC,0.6511392322676101,0.0233233987315163,0.65361291835976,0.6245923771646217,0.2250054431220382,0.2508393514291149,0.883189613017067,0.9282700421940928,50.01448819558454,1.0916588078645726,-24.204861685954462,-1.7177808849348608,6.970543323687384,0.9789391901788844,16.666666666666664,66.66666666666666
135,3,W,4,2026-03-13,244,0,124.5799535124798,0,1.0271686227301684,0.2595564079465853,58.30594544455609,25.072843851710463,184,1.056295813525912,0.1935402370993945,57.67696245817693,17.61629275655091,182,0.4144725104896749,1.016454342762677,-0.4082670013043931,109.33412662337612,65.44373942887852,stable,SC,0.6593299559801034,0.0218916867907503,0.6719443792847745,0.6671071793886985,0.2503909080422336,0.2232509194312802,0.8755619798938438,0.9957805907172996,51.1427140790981,-0.9775772024863384,-0.6613103463173824,3.65026445684462,8.217375236098878,3.256820200149097,16.666666666666664,66.66666666666666
136,3,W,5,2026-03-20,237,0,131.09738876050176,0,1.1063398771939923,0.2748281564604776,55.20049794255977,25.33856258475744,185,1.1094843060686768,0.2420720885064915,55.094057897269934,21.58012321855501,186,0.4111362542431265,1.0098354528053846,-0.4053004388020862,108.10794360669196,60.71161997172021,stable,SC,0.6079257143996114,0.0217150840225011,0.6565806146842605,0.6429460293595881,0.2550811249656921,0.3320746841788909,0.9274853177767016,0.9662447257383966,49.44019110003084,-1.6244629009020608,-24.455561221391974,4.180951474629538,0.3923708670580237,-0.1805630576944325,16.666666666666664,66.66666666666666
137,3,W,6,2026-03-27,238,0,128.86483315128785,0,1.1529365478550229,0.2810137911057921,54.079535050432725,26.365151239990052,173,1.0528954586505286,0.2321944327584036,57.59809517080368,21.235666218916805,176,0.4120874746338808,1.029552715092973,-0.4111250953328725,111.7889560345778,61.83631121714137,stable,SC,0.6201430518963728,0.0217654363161524,0.702348315659458,0.715478018727435,0.2732015014592508,0.3226178953849163,0.9096989133356808,0.9704641350210972,49.77226608757093,-1.1008239776341886,-15.106492420704717,2.6539721232835727,2.252153568851347,0.4898942674362318,16.666666666666664,66.66666666666666
138,3,W,7,2026-04-03,229,0,132.53591171823075,0,1.133252467637008,0.2220456062753374,52.92469254088456,19.3910837884474,174,1.1124858324272275,0.2070598386091917,54.35899793285705,18.530860432439127,170,0.4128263643684944,0.989446641064959,-0.4257814937247151,112.0211266513732,66.10037818847516,stable,SC,0.6664629156898082,0.0218045490110177,0.6092541134000137,0.7200527918472862,0.1501018283143227,0.2483596365070121,0.9389457942899252,0.9324894514767932,50.44973784497132,1.0189195696303637,-42.17944546908778,1.3476493939163536,9.3031891529375,1.857705512971209,16.666666666666664,66.66666666666666
139,3,W,8,2026-04-10,237,0,135.89089569869412,0,1.1138162964059957,0.2278364839344153,54.33870893481076,20.409736128579333,172,1.1220845094986225,0.1997701094205186,54.86341243214624,18.02496905879501,177,0.418988002913526,0.9828624840640994,-0.3987941014443585,113.0167816038327,65.51128498866825,stable,SC,0.6600636923755083,0.0221307117346183,0.5939709709234445,0.7396715342016315,0.1680821204451107,0.2344707973245566,0.9656744015073188,0.9662447257383966,52.6577960475364,0.4996278753228184,49.89923434132285,5.01042907564804,8.329068168884938,6.315761228612401,16.666666666666664,66.66666666666666
140,3,W,9,2026-04-17,234,0,127.9456497898722,0,1.0942699743346855,0.2535786269960703,54.79253652268601,22.867668785274127,174,1.0859949987875406,0.2259060118073398,54.65039501298064,21.146316173599818,178,0.4225176929176137,1.0240805840788414,-0.4041895345736807,111.84469856545223,63.69275416082276,stable,SC,0.6403092887002728,0.022317553805406,0.6896464074381765,0.7165763895522906,0.2114672337600738,0.3201648620362478,0.9023759302242536,0.9535864978902954,51.5245392211355,-0.3595726622380726,45.03320307941093,2.164987903001152,5.3219564926146745,4.027722776384595,16.666666666666664,66.66666666666666
141,3,W,10,2026-04-24,245,0,130.94120634004372,0,1.1287179755762562,0.2638005369999976,54.965684281166986,24.479882554794365,179,1.056166780271701,0.1807487813081148,54.85747107298407,16.872150284860588,182,0.4268759372213176,0.9998772411840472,-0.4006481948830994,110.14391456995962,65.3783403136456,stable,SC,0.6586195360617098,0.022548254912234,0.6334656180338386,0.6830635315832331,0.2399245134532597,0.2028210887273228,0.926241038043924,1.0,51.27488057854413,-1.5113073989541113,2.2612179979010096,4.841979817903312,8.109231651165727,3.5236635367908518,16.666666666666664,66.66666666666666
142,3,W,11,2026-05-01,240,0,133.0472517026693,0,1.1262059908989026,0.2774150886207039,55.65391710837904,25.03383160155022,180,1.1292265332037044,0.2214583255205976,53.15271078620616,20.54259703626717,180,0.4133135506167058,1.012941128649142,-0.4223233145746784,111.71358860009995,62.192159297206345,stable,SC,0.6240085715306972,0.0218303379294127,0.6637895081538397,0.71399295176194,0.249702300529223,0.3035902405925493,0.9430195560957024,0.978902953586498,50.105594450248304,0.9543787027976852,-18.921533380364373,2.4479394163206747,2.84058182101879,1.1628821491383114,16.666666666666664,66.66666666666666
143,3,W,12,2026-05-08,239,0,128.59379086652353,0,1.0921767043325272,0.252178950407657,58.12339538467148,23.2769988140422,182,1.112732037621616,0.2501979820068403,54.62191656654048,23.308852610333936,184,0.4255942309543457,0.988289191975986,-0.4246440408108941,110.02301857026578,58.642133887089024,stable,SC,0.5854452247152427,0.0224804085425004,0.606567443058793,0.68068135343627,0.2186923420774027,0.3795355537712079,0.907539563898856,0.9746835443037974,50.45795167801211,0.4759944138355747,15.11063195413908,6.567002473373697,-3.029718917554629,1.874289190562807,16.666666666666664,66.66666666666666
