,user_id,activity,week,week_start_date,total_peaks,total_steps,step_time_mean_sec,step_time_std_sec,step_time_cv_pct,total_duration_sec,num_cycles,cycle_time_mean_sec,cycle_time_std_sec,cycle_time_cv_pct,left_peaks,right_peaks,composite_score,user_group,best_activity,composite_score_norm,step_time_cv_pct_norm,cycle_time_cv_pct_norm,total_duration_sec_norm,total_peaks_norm,composite_score_overall,perf_change_pct_SC,perf_change_pct_STS,perf_change_pct_TUG,perf_change_pct_W,perf_change_pct_overall,percentile_rank_absolute,percentile_rank_improvement
420,10,SC,1,2026-02-20,31,31,1.9573529547619049,0.7802070156744795,39.46431830059393,28.3470815,31,1.830796675,0.3150470460942316,17.187831100868575,0,0,49.28309358524163,improving,STS,0.4837794969175285,0.5279014890222076,0.103979207760611,0.1088904689711516,0.0970464135021097,63.56510070262453,0.0,0.0,0.0,0.0,0.0,66.66666666666666,83.33333333333334
421,10,SC,2,2026-02-27,30,31,1.9246070759467604,0.7560312265365132,39.32498683439767,27.169229976375835,30,1.811281998425056,0.4683326270206932,25.86078079028327,0,0,49.54852238705363,improving,STS,0.4866628066848094,0.5248455457482036,0.2591628246010264,0.0995067190281755,0.0928270042194092,62.70294918893045,0.5385798303284385,1.2393513799875282,-5.384942860870378,-1.7666270759477278,-1.3563284005911909,66.66666666666666,83.33333333333334
422,10,SC,3,2026-03-06,30,31,1.8706377555040532,0.7745194214076545,39.27332554611172,27.451452765856168,30,1.8300968510570776,0.390439380267882,21.32076828634198,0,0,49.64693801579961,improving,STS,0.4877318796025909,0.5237124638193776,0.1779291513880706,0.1017551417126782,0.0928270042194092,63.66619717351516,0.7382743332227417,0.553680823361499,-2.458752885004553,1.6794464783744505,0.1590439876176428,66.66666666666666,83.33333333333334
423,10,SC,4,2026-03-13,29,29,1.9375677399877305,0.7511184444247438,38.374103523178114,26.870067405675957,29,1.8548333781696544,0.4218640125275353,22.58498376595831,0,0,51.35997119219661,improving,STS,0.5063402795029155,0.5039899160859792,0.2005495444052175,0.0971233398845057,0.0886075949367088,64.1659424756943,4.214178648024085,1.4612622653989342,-8.224753955844232,6.291909106233458,0.9452384507037398,66.66666666666666,83.33333333333334
424,10,SC,5,2026-03-20,29,30,1.8361114378594816,0.7465338443780665,37.74732195475252,27.943129622012364,29,1.9306116639272424,0.525702234802999,27.165265669453284,0,0,52.5540006906784,improving,STS,0.5193108271295914,0.4902427779082915,0.2825037511499612,0.1056722505998172,0.0886075949367088,64.89402324241186,6.636976024606295,1.472317091042601,-2.726525251406001,3.828161394913405,2.090648052308455,66.66666666666666,83.33333333333334
425,10,SC,6,2026-03-27,29,30,1.8806952953577083,0.7360707486243034,35.71360755344381,25.99948065570389,29,1.7951158136087657,0.5127846099948241,28.491675880925328,0,0,56.428261053422446,improving,STS,0.5613962853339397,0.4456375209940351,0.3062369839486613,0.0901875180075092,0.0886075949367088,66.28948471885776,14.498212162396632,1.2681175555809785,-3.3796031804169444,7.052812797507377,4.285974514503906,66.66666666666666,83.33333333333334
426,10,SC,7,2026-04-03,30,28,1.8553567741549228,0.7508035140194583,35.17557092222515,26.487721403034715,30,1.7752110373334846,0.4734023983411614,27.203013840802964,0,0,57.45322994418382,improving,STS,0.5725303551625205,0.4338368167509292,0.2831791727733917,0.0940772519790943,0.0928270042194092,67.41758580340945,16.57796977539743,4.644769894934339,-6.103517358431359,10.974645848089873,6.060692200910575,66.66666666666666,83.33333333333334
427,10,SC,8,2026-04-10,28,29,1.771409929823224,0.6765678949508453,36.75000778307488,26.13346472339148,28,1.86667605167082,0.5126457898199778,27.36745489788487,0,0,54.45390107101066,improving,STS,0.5399491349774064,0.468368784773718,0.2861214886992153,0.0912549471038817,0.0843881856540084,65.64720997058576,10.492051349872012,3.419741322483373,-3.5622278726382683,4.154807334719719,3.275554109010105,66.66666666666666,83.33333333333334
428,10,SC,9,2026-04-17,28,27,1.7645756710363012,0.7285104448234024,34.92129944373852,25.37795260842096,28,1.8223600455277176,0.3470799112367333,18.83049251561368,0,0,57.93762141520017,improving,STS,0.5777922206798815,0.4282599055501405,0.1333710696660779,0.0852359059738432,0.0843881856540084,67.94424619069744,17.560845312986263,5.2952616046380525,-4.40049931003026,11.098635553249494,6.889229214879696,66.66666666666666,83.33333333333334
429,10,SC,10,2026-04-24,28,29,1.7400981016730692,0.7153500133287466,34.803016255215056,26.240377634646883,28,1.885550254848603,0.4832247882610228,25.33588236567895,0,0,58.1629528917244,improving,STS,0.5802399597447562,0.425665612069536,0.2497709061740868,0.092106704736125,0.0843881856540084,68.57631357638674,18.01806392515493,5.964849952697882,-3.581562364712893,12.960567610791522,7.883591496544734,66.66666666666666,83.33333333333334
430,10,SC,11,2026-05-01,29,27,1.7164804641932467,0.6949772437818453,35.914779176024915,24.371892048571237,29,1.682860059596346,0.4096751942014524,24.18273083167976,0,0,56.04502570682054,improving,STS,0.5572332622916731,0.4500497983046121,0.22913776148636,0.0772207864687359,0.0886075949367088,67.75726898748633,13.720591849379854,8.694917879150438,-6.883676346998638,11.444895411085538,6.595078492007649,66.66666666666666,83.33333333333334
431,10,SC,12,2026-05-08,27,28,1.7059222369493852,0.6736099843335356,36.55248239505388,24.88437224817361,27,1.8484326364193489,0.4195270877564421,23.210215830477324,0,0,54.830190279049376,improving,STS,0.5440367032497783,0.4640364799652872,0.2117367156227653,0.0813036321817493,0.080168776371308,68.33579567629525,11.255577298964212,5.961569238925793,0.1347234759520335,13.029053034456298,7.50521106855375,66.66666666666666,83.33333333333334
